Id,已采,已发,电商平台,品牌,评论,时间,型号,PageUrl
1231,TRUE,FALSE,京东,海尔,不错，保温效果好,2011/11/2 14:14,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1230.html?callback=CommentListNew.setData
1232,TRUE,FALSE,京东,海尔,很好，就是安装费用高了。,2011/11/1 8:54,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1231.html?callback=CommentListNew.setData
1233,TRUE,FALSE,京东,海尔,热水器还行。送货的实在是太坑人了，说周四送没来，耽误我一天，说周五早上说送，结果中午正在单位吃饭呢说送到家了。安装费也挺贵的，为麻烦不想斤斤计较了。,2011/10/31 11:29,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1232.html?callback=CommentListNew.setData
1234,TRUE,FALSE,京东,海尔,双加热棒加热快，机械控制简单可靠，海尔的师傅安装的很用心，虽然墙上预留的水管接口位置有点高，但是进水管、出水管装还是想办法用美观最剩空间的方式装上了，很满意,2011/10/29 22:03,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1233.html?callback=CommentListNew.setData
1235,TRUE,FALSE,京东,海尔,海尔的这款电热水器，有三档选择，可方便对应不同的天气和用水情况。,2011/10/28 9:17,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1234.html?callback=CommentListNew.setData
1236,TRUE,FALSE,京东,海尔,东西很不错,2011/10/26 15:52,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1235.html?callback=CommentListNew.setData
1237,TRUE,FALSE,京东,海尔,方便实惠好用,2011/10/25 15:54,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1236.html?callback=CommentListNew.setData
1238,TRUE,FALSE,京东,海尔,刚安装好，还没有用，安装工不错，比较实在,2011/10/24 15:47,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1237.html?callback=CommentListNew.setData
1239,TRUE,FALSE,京东,海尔,当时上海没有货，正在进货，客服说要10天左右，没想到只用了5-6天，意料外的，送货安装都挺满意,2011/10/24 0:42,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1238.html?callback=CommentListNew.setData
1240,TRUE,FALSE,京东,海尔,水烧得快，保温好，节能,2011/10/22 14:15,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1239.html?callback=CommentListNew.setData
1241,TRUE,FALSE,京东,海尔,京东的服务是满意的.问题是安装.本来用三条不锈钢软管就可以搞掂的.厂家非要用PPR塑料硬管搞几个90度转弯，还要用3-4个十几元一个不锈钢接头（其实5元一个铜的就可以啦）这样收了135元，抢劫啊.,2011/10/21 20:15,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1240.html?callback=CommentListNew.setData
1242,TRUE,FALSE,京东,海尔,材料费65快,2011/10/20 17:22,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1241.html?callback=CommentListNew.setData
1243,TRUE,FALSE,京东,海尔,加热比较快，800和1200W全开；\r\n\r\n\r\n安装费用过高，海尔的安装人员说，不使用他们的安装材料，出现问题将不予以保修及售后服务。这应该属于隐性消费，更有硬性的服务性消费。\r\n\r\n京东的评价系统也很有意思，需要审核，是否真的能公开透明反应买家的评价和意见，这玩意真的不怎么靠谱,2011/10/19 23:39,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1242.html?callback=CommentListNew.setData
1244,TRUE,FALSE,京东,海尔,买的还算顺利，海尔的东西质量还行。服务也还可以。,2011/10/19 9:34,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1243.html?callback=CommentListNew.setData
1245,TRUE,FALSE,京东,海尔,热的比较慢，保温性能差，使用还凑合,2011/10/18 11:09,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1244.html?callback=CommentListNew.setData
1246,TRUE,FALSE,京东,海尔,不错，花了106元的材料费！装好了,2011/10/17 14:22,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1245.html?callback=CommentListNew.setData
1247,TRUE,FALSE,京东,海尔,刚刚发现在京东商城（网上）购物比**、**便宜多了。哈哈，太 Out 了。,2011/10/16 20:22,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1246.html?callback=CommentListNew.setData
1248,TRUE,FALSE,京东,海尔,用得不错。非常满意,2011/10/15 9:54,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1247.html?callback=CommentListNew.setData
1249,TRUE,FALSE,京东,海尔,用这感觉挺不错的，热水很快，有两根加热棒，可以单独用一根，也可以同时用两根,2011/10/14 8:43,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1248.html?callback=CommentListNew.setData
1250,TRUE,FALSE,京东,海尔,还好，买聊两台,2011/10/12 13:59,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1249.html?callback=CommentListNew.setData
1251,TRUE,FALSE,京东,海尔,东西很好，装上后就是感觉热的时间有些长啊，不知是不是我使用的问题啊,2011/10/10 22:15,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1250.html?callback=CommentListNew.setData
1252,TRUE,FALSE,京东,海尔,789特价买的，送50元优惠劵。总体感觉不错，是一级节能的。昨天下午装上，关闭电源后，水现在还热。海尔的安装师傅也比较热情细致，这也是我选海尔的一个原因就是售后相对可靠。安装费是免的，但是材料费加上总共是168，据说大概都是这个价钱。如果不用海尔提供的材料，是不给保修的，应该是商家的一个霸王条款吧，但还是可以理解。,2011/10/9 19:54,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1251.html?callback=CommentListNew.setData
1253,TRUE,FALSE,京东,海尔,东西蛮好！！！,2011/10/6 23:02,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1252.html?callback=CommentListNew.setData
1254,TRUE,FALSE,京东,海尔,初次安装，安装费98块，相对较少。安装的不够美观，位置也不科学。热水器是好东西，很好用。,2011/9/29 11:14,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1253.html?callback=CommentListNew.setData
1255,TRUE,FALSE,京东,海尔,总的来说还不错，就是看到双管加热时误以为可以分层加热，没想到两跟电热棒是在一起的，不能分层加热。,2011/9/26 11:37,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1254.html?callback=CommentListNew.setData
1256,TRUE,FALSE,京东,海尔,水热的很快，谢谢！,2011/9/25 13:55,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1255.html?callback=CommentListNew.setData
1257,TRUE,FALSE,京东,海尔,很好的一开就热,2011/9/22 13:25,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1256.html?callback=CommentListNew.setData
1258,TRUE,FALSE,京东,海尔,未使用，应该不错,2011/9/20 13:07,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1257.html?callback=CommentListNew.setData
1259,TRUE,FALSE,京东,海尔,价格不错，跟去年买的价格差不多，不花哨，值,2011/9/18 22:15,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1258.html?callback=CommentListNew.setData
1260,TRUE,FALSE,京东,海尔,使用挺简单的,2011/9/16 13:01,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1259.html?callback=CommentListNew.setData
1261,TRUE,FALSE,京东,海尔,容量够大，保温效果也不错！,2011/9/13 12:01,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1260.html?callback=CommentListNew.setData
1262,TRUE,FALSE,京东,海尔,周期稍微有点长,2011/9/9 8:40,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1261.html?callback=CommentListNew.setData
1263,TRUE,FALSE,京东,海尔,用了半个多月，很好用水很热，两三个人用没问题，就是保温不是很好，洗完关掉看温度指针水温还很高，第二天早上看温度就骤降，非常明显，现在才刚9月,2011/9/6 10:27,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1262.html?callback=CommentListNew.setData
1264,TRUE,FALSE,京东,海尔,家里有太阳能热水器，买来是交替用的，到现在装了还没用过，就是太大了,2011/9/1 22:28,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1263.html?callback=CommentListNew.setData
1265,TRUE,FALSE,京东,海尔,买来还没用,2011/8/30 10:42,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1264.html?callback=CommentListNew.setData
1266,TRUE,FALSE,京东,海尔,"在京东买第二只热水器了,海尔的品牌让人放心,安装服务也不错",2011/8/27 16:41,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1265.html?callback=CommentListNew.setData
1267,TRUE,FALSE,京东,海尔,物美价廉，很划算,2011/8/25 12:59,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1266.html?callback=CommentListNew.setData
1268,TRUE,FALSE,京东,海尔,不错~不错~不错~不错~不错~不错~,2011/8/23 15:13,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1267.html?callback=CommentListNew.setData
1269,TRUE,FALSE,京东,海尔,品牌好、价格优,2011/8/22 11:53,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1268.html?callback=CommentListNew.setData
1270,TRUE,FALSE,京东,海尔,挺方便的。,2011/8/19 22:00,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1269.html?callback=CommentListNew.setData
1271,TRUE,FALSE,京东,海尔,在京东上买的电器，送来之后让售后的给我们装了下，这两天不知道咋的把那个开关给弄断了，现在也没找人来修  不知道咋搞，货可能还是真货，可能是因为太便宜了吧！唉,2011/8/17 14:15,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1270.html?callback=CommentListNew.setData
1272,TRUE,FALSE,京东,海尔,机子没什么问题，就是安装的时候又花了200多，那个开关不怎样，看着像塑料的,2011/8/15 14:56,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1271.html?callback=CommentListNew.setData
1273,TRUE,FALSE,京东,海尔,这款热水器非常实用，加热速度很快，静音还省电。家里一般两人洗澡，温度也就调在60度左右，只用一个管加热就足够了。非常满意。,2011/8/14 10:48,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1272.html?callback=CommentListNew.setData
1274,TRUE,FALSE,京东,海尔,给老家买的，省得老爸到处买！,2011/8/12 11:11,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1273.html?callback=CommentListNew.setData
1275,TRUE,FALSE,京东,海尔,看着好看，用一段再评,2011/8/10 14:46,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1274.html?callback=CommentListNew.setData
1276,TRUE,FALSE,京东,海尔,用了一段时间了，保温很好，热得也很快，真的很不错。,2011/8/8 14:17,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1275.html?callback=CommentListNew.setData
1277,TRUE,FALSE,京东,海尔,烧水速度有点慢，就这价格可以啦。,2011/8/6 11:14,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1276.html?callback=CommentListNew.setData
1278,TRUE,FALSE,京东,海尔,"礼拜一烧的热水, 到礼拜五还是热的, 保温效果真不错啊",2011/8/5 11:49,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1277.html?callback=CommentListNew.setData
1279,TRUE,FALSE,京东,海尔,发货挺快，周六买的，周一送到，周二就安装好了。安装师傅收了120的材料费，买了pvc塑料管，说原先的铁管子不适用了。,2011/8/3 16:50,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1278.html?callback=CommentListNew.setData
1280,TRUE,FALSE,京东,海尔,保温好，制热快，真的不错，样子还可以把,2011/8/2 20:19,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1279.html?callback=CommentListNew.setData
1281,TRUE,FALSE,京东,海尔,安装服务挺好,2011/8/1 17:34,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1280.html?callback=CommentListNew.setData
1282,TRUE,FALSE,京东,海尔,360度全方位保温设计 彻底杜绝了普通热水器的保温盲区，能有效避免热量散失，真正做到360度全方位保温，让温暖常相伴,2011/7/30 21:41,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1281.html?callback=CommentListNew.setData
1283,TRUE,FALSE,京东,海尔,快速，方便，大品牌值得信赖,2011/7/28 20:58,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1282.html?callback=CommentListNew.setData
1284,TRUE,FALSE,京东,海尔,外观时尚，出水温度能保证，一次可容三人洗澡。,2011/7/27 9:01,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1283.html?callback=CommentListNew.setData
1285,TRUE,FALSE,京东,海尔,带体朋友买的，朋友一家人都非常满意，加热快，安装师傅职业素质高，值得赞一个,2011/7/25 12:40,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1284.html?callback=CommentListNew.setData
1286,TRUE,FALSE,京东,海尔,热得挺快的，一般用之前会拔电源，安全起见，保温效果良好，天暖和时，隔日水还是热的,2011/7/23 17:26,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1285.html?callback=CommentListNew.setData
1287,TRUE,FALSE,京东,海尔,刚装上，还没用呢！,2011/7/21 20:56,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1286.html?callback=CommentListNew.setData
1288,TRUE,FALSE,京东,海尔,用了段时间，还不错,2011/7/19 11:38,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1287.html?callback=CommentListNew.setData
1289,TRUE,FALSE,京东,海尔,大品牌，用着比较放心,2011/7/17 20:34,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1288.html?callback=CommentListNew.setData
1290,TRUE,FALSE,京东,海尔,使用很好！就是安装时的费用有点高。又花了2百多元！,2011/7/16 11:51,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1289.html?callback=CommentListNew.setData
1291,TRUE,FALSE,京东,海尔,海尔的东西用起来还是比较放心的 毕竟整机8年保 这东西我还真未必能使8年 就是京东的物流真是不怎么样 东西好评 物流中评 400热线电话很难打 京东客户服务意识有待提高,2011/7/13 21:07,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1290.html?callback=CommentListNew.setData
1292,TRUE,FALSE,京东,海尔,大品牌 值得信赖,2011/7/12 22:05,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1291.html?callback=CommentListNew.setData
1293,TRUE,FALSE,京东,海尔,现在天热，天天洗澡，很方法，也比预期的省电。,2011/7/11 22:00,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1292.html?callback=CommentListNew.setData
1294,TRUE,FALSE,京东,海尔,在女朋友家放着 真的挺好,2011/7/11 9:49,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1293.html?callback=CommentListNew.setData
1295,TRUE,FALSE,京东,海尔,很好用，很实惠。,2011/7/10 9:18,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1294.html?callback=CommentListNew.setData
1296,TRUE,FALSE,京东,海尔,第二次购买 满意,2011/7/8 9:45,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1295.html?callback=CommentListNew.setData
1297,TRUE,FALSE,京东,海尔,不错哈不错哈不错哈不错哈,2011/7/5 22:49,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1296.html?callback=CommentListNew.setData
1298,TRUE,FALSE,京东,海尔,给老人家买的，据说不错。,2011/7/3 18:23,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1297.html?callback=CommentListNew.setData
1299,TRUE,FALSE,京东,海尔,上周下单订的洗衣机，热水器，和小厨宝，第二天就送货上门，服务很少到位。大热天小师傅要把货背上我家5楼，真是心里很感激。本周约的海尔技术人员上门安装，没得说，就是很专业，很快就安装好了，测试没问题后，又告诉我一些使用的注意事项。海尔就是值得信赖！,2011/7/2 20:13,海尔(Haier)电热水器50升Q6,http://s.club.jd.com/productpage/p-1121568-s-0-t-3-p-1298.html?callback=CommentListNew.setData
